sal_7_lc2vs0_iate,empl_x0
-26122.595633673533,78.0
-21972.357411644483,71.0
-25827.541898636966,51.0
-19341.745867446967,78.0
-27998.502097761815,72.0
-23945.446870388318,37.0
-38918.447515421794,75.0
-28725.780503152408,70.0
-35231.08039788736,55.0
-18714.799160641538,74.0
-23589.199455865848,69.0
-26846.7192443361,59.0
-33929.633604563176,61.0
-37960.17700684812,61.0
-24689.189943565998,57.0
-22472.717611516495,55.0
-18517.44783158581,50.0
-33520.58326123476,77.0
-39806.77538724188,85.0
-22353.53843757757,62.0
-22158.690831010572,100.0
-29584.55218182592,55.0
-39063.83909785835,79.0
-35439.68523245733,81.0
-27351.032780067322,79.0
-19615.467182541222,91.0
-27358.507494983518,49.0
-20030.89461749265,88.0
-16034.107889458162,60.0
-27060.153620539648,93.0
-33636.39332063637,51.0
-31464.215367253506,86.0
-25805.547114368084,76.0
-35688.332816031354,97.0
-16449.671440175425,74.0
-41340.26750641409,83.0
-37534.51643878337,58.0
-39061.10615306524,94.0
-31768.81431176426,54.0
-26384.865831551255,91.0
-17245.590032262997,88.0
-23342.276221499393,92.0
-22541.980452396838,99.0
-29964.32432846779,94.0
-19174.80758001285,44.0
-34085.300865824465,76.0
-26796.220817668072,97.0
-17715.594993607134,60.0
-35349.46993473236,90.0
-32019.298625633695,56.0
-21470.309482101293,68.0
-22255.922618132925,50.0
-14258.950498515176,40.0
-24601.465160109852,39.0
-19543.815455706837,41.0
-31229.826296532272,104.0
-37037.5537373778,107.0
-33056.687430735146,83.0
-23810.69105444682,31.0
-16020.143353267187,70.0
-25994.31309535484,52.0
-30979.548024857802,56.0
-29858.10142763806,89.0
-23864.724120963936,48.0
-34977.2265946245,55.0
-28127.243409800325,86.0
-38458.81022024299,118.0
-26086.005220365976,103.0
-16933.584153788157,45.0
-21751.214534720173,30.0
-23416.041687985733,68.0
-38705.74350990009,53.0
-19880.649920465286,94.0
-18211.266676997966,55.0
-26719.36203617422,56.0
-21732.25218532958,67.0
-30265.94789736814,57.0
-19654.746675973834,85.0
-25771.97401823208,54.0
-24856.0361772726,100.0
-22203.839919674476,73.0
-33223.43329182685,54.0
-31673.447407087555,70.0
-29174.98979323158,46.0
-21750.21923886985,53.0
-32915.01797131067,68.0
-30323.451453397312,76.0
-30634.29744845094,54.0
-16995.45209718398,58.0
-33537.671494688526,46.0
-21700.22146265833,42.0
-34585.32285194192,93.0
-29456.324896088823,87.0
-44531.933782456195,80.0
-28552.44157993971,89.0
-24631.857615258778,97.0
-22845.86385117903,42.0
-17817.345678988102,74.0
-22030.046141548508,54.0
-18497.25344272124,59.0
-21089.69875515514,72.0
-22312.233183692828,90.0
-21841.459621736496,90.0
-39508.85244289324,88.0
-23083.828635428523,71.0
-21742.54158326307,98.0
-27863.07450213078,69.0
-17221.04699935318,60.0
-34607.320984860846,43.0
-28841.33108248254,65.0
-25637.480618148165,44.0
-19168.86576681306,70.0
-29200.76793548576,53.0
-18916.289441592686,40.0
-36787.519345412715,81.0
-16646.216397412227,54.0
-32689.01179960995,69.0
-15999.210662219139,42.0
-27750.912756250917,82.0
-25981.87812340835,73.0
-26728.80036659502,53.0
-30154.364169578028,69.0
-35116.966391447386,80.0
-34737.936904525544,66.0
-35510.7994496623,24.0
-23580.879770953943,52.0
-29468.89201549955,68.0
-17668.1228167075,66.0
-22619.98559753506,76.0
-24549.02711993649,62.0
-31935.237195757247,53.0
-27786.313067485444,55.0
-37145.051481731396,41.0
-37237.491844167394,62.0
-25499.916566161493,50.0
-30556.43604681929,78.0
-28464.073876083305,53.0
-29516.560084416265,51.0
-22822.69548824437,84.0
-18569.62191589963,72.0
-18829.083437836485,74.0
-21830.06503370396,67.0
-29930.92589572414,82.0
-16936.316722404263,89.0
-34502.44793049659,94.0
-30022.80269065626,42.0
-18036.520178699287,89.0
-33605.743821166005,107.0
-32115.957431100684,62.0
-16996.18369251029,41.0
-25459.866023733488,57.0
-29896.18579107605,79.0
-16899.273308131305,95.0
-33043.7933888472,44.0
-35528.718388502355,40.0
-24803.521031462915,67.0
-20217.895979802674,52.0
-13120.928548929987,50.0
-19087.74189545209,83.0
-23199.757610382505,48.0
-37064.95212707177,53.0
-35253.43987452451,108.0
-17073.122549981177,76.0
-40511.532010908166,66.0
-30093.830047644653,55.0
-38445.759005085405,68.0
-29315.989324253183,72.0
-19544.036002583784,82.0
-15756.602128303664,49.0
-26606.76171610858,101.0
-28558.211327935394,86.0
-28207.93617057978,104.0
-28070.071736309856,63.0
-22465.97934476871,57.0
-41780.23126364169,59.0
-22685.48017147062,80.0
-39957.968506551464,100.0
-16294.158961582481,36.0
-36930.47184791532,81.0
-33199.3659573583,65.0
-22444.26768228191,81.0
-18254.243991757747,99.0
-37968.89954535086,101.0
-29269.426863460656,96.0
-27905.58328008449,88.0
-22032.7735189278,47.0
-27365.82269156706,52.0
-24924.95961282548,33.0
-37816.38480096188,85.0
-17392.929356518765,54.0
-37608.264269240724,82.0
-16504.336134203062,91.0
-23013.926023274038,91.0
-27311.40154888584,71.0
-19365.381359352104,45.0
-39121.29000106323,90.0
-28590.488923937275,81.0
-39000.2274570914,56.0
-30449.937512814267,87.0
-29485.977031178758,60.0
-19470.94989504882,82.0
-37007.33345931175,92.0
-33923.98729885814,84.0
-34900.50486087351,86.0
-20361.7831800489,64.0
-34918.93927572771,89.0
-35907.53039309668,36.0
-40731.26411956677,66.0
-33650.13495529648,97.0
-17441.6380780167,78.0
-20343.05116912035,101.0
-24376.9606939727,52.0
-28162.645768798102,57.0
-21496.294268895454,80.0
-21722.890221814894,101.0
-15845.654573516616,48.0
-25588.511157063745,56.0
-28202.508965000667,115.0
-37101.31957979842,62.0
-30939.232215378288,58.0
-33215.56069657327,69.0
-23407.549708230654,95.0
-21931.610816104534,53.0
-30590.649725095584,68.0
-33354.408942798735,77.0
-29789.53344299644,61.0
-41507.86363004116,80.0
-40207.43467080178,68.0
-19771.171968250146,47.0
-18627.805245707677,75.0
-34597.37054636009,74.0
-25422.65265098797,53.0
-22384.628897697043,51.0
-31224.753622358225,75.0
-17115.34659040918,46.0
-24920.302488586538,83.0
-28128.28987289731,63.0
-36222.37540792768,63.0
-17961.404002110954,88.0
-25551.88764150081,43.0
-26389.927956781627,69.0
-18912.947852101817,61.0
-23775.468983407125,114.0
-20774.297659546162,66.0
-27949.54000747907,51.0
-40017.405200541594,76.0
-20628.67058045012,48.0
-30780.620431339943,74.0
-37074.532234956365,62.0
-22649.218732110105,90.0
-18503.340973533494,110.0
-37361.845002116104,69.0
-18573.712366098447,50.0
-22410.212172374464,62.0
-22597.84306642217,45.0
-21811.57750388022,113.0
-38445.121751128725,60.0
-30135.32421359725,77.0
-39646.59119014406,45.0
-33349.880525404405,67.0
-30237.24924283757,68.0
-33424.0919916028,86.0
-26174.624524595765,82.0
-17618.249673263483,86.0
-36020.770225116015,86.0
-38573.81013444143,66.0
-28177.33031718753,47.0
-19475.41948974594,78.0
-17717.845327329327,34.0
-27261.753924693952,33.0
-32899.84698000156,77.0
-40141.80218367732,68.0
-16300.195043060041,45.0
-24489.383982491792,64.0
-28092.576907857852,42.0
-31451.451872539394,57.0
-24681.856215585616,69.0
-16793.18271004497,35.0
-33121.114293187806,71.0
-19166.355719831274,75.0
-25209.05403856347,48.0
-40272.52569025709,98.0
-23559.53295014079,57.0
-30242.030136137368,83.0
-32505.306378292513,42.0
-33518.057834533174,90.0
-21799.218430323926,45.0
-25349.942033083375,114.0
-23438.560187521878,81.0
-34485.48791039554,62.0
-28191.738867447493,84.0
-29801.12453841407,91.0
-28962.869027759363,95.0
-34686.25569734261,114.0
-29464.849534636574,54.0
-25221.56636959575,78.0
-34543.70455117502,74.0
-24895.50371787449,92.0
-35449.71839722891,95.0
-36218.8511051312,74.0
-34052.75323649971,49.0
-32825.51107604896,95.0
-38609.409596305515,48.0
-17478.078107103145,108.0
-31181.443841811655,49.0
-20914.414852103087,101.0
-27496.983879382227,57.0
-16566.612038088653,38.0
-27227.702223146836,53.0
-19758.555560310033,75.0
-20207.484393637427,99.0
-26585.357076364762,39.0
-31296.3992095219,57.0
-21934.526568828674,92.0
-27838.954679961545,49.0
-24312.72298306798,84.0
-19616.096391026596,61.0
-30106.91303291817,101.0
-18273.75354100648,77.0
-17356.118667686,17.0
-17080.06321052433,93.0
-27749.726494953553,80.0
-18742.042419995356,57.0
-31145.065960483662,93.0
-29813.226358540007,77.0
-37173.04472460154,39.0
-31402.186892427595,62.0
-25243.75895639651,59.0
-25311.662741566157,90.0
-25526.60498159737,32.0
-29245.56125232454,20.0
-20539.3219354779,100.0
-17098.755997314554,39.0
-32616.073311147502,102.0
-38572.646195900015,84.0
-16642.396593940764,64.0
-37601.322408599095,71.0
-34766.56351435272,55.0
-16493.99021644255,81.0
-18052.525769841428,59.0
-31269.894235332067,49.0
-28691.21629529453,59.0
-31814.941430401264,80.0
-21354.502564872884,92.0
-39581.82686715023,54.0
-24833.745427949772,42.0
-39826.01845025741,63.0
-26374.387970086682,81.0
-23578.000717706524,63.0
-28428.163327714385,79.0
-31551.25368087036,68.0
-20707.78632754247,65.0
-20178.447605856218,62.0
-28440.027475183768,111.0
-30821.746288549974,67.0
-36944.32367136222,104.0
-18091.89406483915,89.0
-20821.6710064709,52.0
-37967.46693026877,97.0
-26489.18086942347,91.0
-31798.465650390543,61.0
-19613.13125432864,92.0
-36226.387051105965,95.0
-20754.923665229384,94.0
-30419.28708546313,44.0
-27682.91323698707,90.0
-17895.19327258076,52.0
-24037.77798415498,63.0
-30769.800498938366,49.0
-20419.244617889544,51.0
-33365.153753990846,55.0
-22803.291857743563,76.0
-33830.75923197092,65.0
-19019.08474296724,84.0
-19908.81770717128,51.0
-41822.55327491979,112.0
-30184.67018792979,80.0
-20626.800062708033,99.0
-28827.47566717563,73.0
-24706.311462291706,49.0
-28708.981941862603,72.0
-43790.36280906244,69.0
-23760.725614624516,92.0
-33419.48944936943,94.0
-24219.698823636492,94.0
-35785.32066680345,74.0
-24870.75969360899,62.0
-16168.235488942064,60.0
-23404.032391114488,74.0
-35275.79879974045,96.0
-23906.999175114845,41.0
-21292.59075877244,80.0
-41886.51808283622,94.0
-20400.22350984212,77.0
-28225.504790813535,72.0
-30943.087136323607,66.0
-18998.565460021833,100.0
-15604.16274806283,51.0
-30412.866518069746,63.0
-24372.664940951683,81.0
-22531.20195568241,89.0
-31812.20027711241,63.0
-35095.13040351732,49.0
-36558.7380550699,58.0
-41098.90260962199,98.0
-28862.391338095993,52.0
-26305.719364566936,51.0
-35473.341924540146,104.0
-16862.37048154088,56.0
-27564.23667052696,96.0
-18415.626479216768,69.0
-29746.040382933985,96.0
-36666.72676143424,66.0
-38323.42106135724,75.0
-30044.991071770877,44.0
-29121.82728306864,94.0
-25686.84065337595,52.0
-21093.195852032713,66.0
-23121.907789807046,46.0
-23631.928534032522,46.0
-30332.586504694722,76.0
-20319.27882088594,74.0
-21465.704975765897,48.0
-16700.58305691937,42.0
-27991.40336312273,90.0
-35576.51431423852,56.0
-36216.734488638016,90.0
-29059.027029784447,78.0
-35649.71232590133,97.0
-16029.497773139621,72.0
-16785.008945862275,47.0
-30830.49022054486,37.0
-20089.299668983174,89.0
-31793.074935856745,63.0
-32963.30320498059,81.0
-33702.64323170933,112.0
-23129.254704544084,56.0
-24265.636360237084,73.0
-35446.67270128566,85.0
-22914.969308827353,111.0
-34165.951853629944,62.0
-19904.634270765935,54.0
-26757.55815446524,69.0
-19995.32663727199,40.0
-22313.385164799955,48.0
-26590.120408934465,44.0
-34522.534363446466,35.0
-18940.919743456103,87.0
-24338.19031853159,71.0
-35547.796676253274,69.0
-33149.22280644031,63.0
-27235.78723030473,95.0
-42650.74873616677,90.0
-22035.8662357516,56.0
-32834.25224074391,84.0
-31137.133078840547,39.0
-28216.557143076985,50.0
-30219.343815945795,55.0
-23870.602293606105,55.0
-17422.98439188793,26.0
-25197.043149238318,48.0
-31742.49440353685,75.0
-39619.98870307272,54.0
-29958.65086475866,54.0
-20521.861595287468,79.0
-22989.50441069783,51.0
-22974.033296349884,53.0
-24134.24361243983,56.0
-13889.906614447786,27.0
-32881.02084309874,83.0
-37122.15220548623,60.0
-17612.16467876973,58.0
-20743.370727352016,65.0
-28263.17567683018,89.0
-35463.9512304448,57.0
-18800.379296955995,62.0
-19032.495627708187,59.0
-29607.997753014548,45.0
-25208.684357176524,93.0
-18126.012340020752,55.0
-36147.41669659116,107.0
-21182.802586289563,103.0
-18592.364202521294,69.0
-23576.544772815338,56.0
-35682.63648977947,66.0
-27786.99229689414,85.0
-28135.5500632084,46.0
-20348.284347241908,36.0
-31634.75501677079,79.0
-24549.754711700945,47.0
-38456.859172423014,52.0
-17720.044803785742,105.0
-39385.28290798033,59.0
-31348.859356218454,55.0
-17203.67300384082,74.0
-34998.20668209523,70.0
-20328.178551247882,96.0
-28447.53094776921,70.0
-34229.603229300454,48.0
-24036.411706367384,73.0
-29056.553181721923,73.0
-18396.968253371844,104.0
-39809.441441285424,103.0
-29590.17488726882,74.0
-27257.59687420838,27.0
-19992.560087149566,56.0
-26842.94288642046,81.0
-29913.75687427476,78.0
-36985.87029411949,63.0
-27219.337154119865,95.0
-28317.966460432734,93.0
-32952.93349501727,79.0
-31719.152094550423,97.0
-34577.26503486509,37.0
-18652.995043690014,54.0
-35728.508416395765,72.0
-18129.47118321037,91.0
-26101.719292918948,75.0
-25120.311661846703,71.0
-27521.287235176802,42.0
-32167.10925067447,46.0
-42114.68522663892,108.0
-32667.594216457273,46.0
-21859.264398107374,68.0
-36860.20266206797,44.0
-27965.39450925272,68.0
-39595.786068152855,72.0
-41531.43392286174,76.0
-19347.418582290335,87.0
-28710.53470847806,67.0
-26887.037377530844,48.0
-20464.747398864434,44.0
-27283.11772645025,94.0
-16006.077997841869,22.0
-31057.048013100248,52.0
-27110.05562736417,87.0
-31470.668058327254,90.0
-38126.862498130635,93.0
-30672.48497422694,48.0
-30822.290550209753,34.0
-24420.82360872229,102.0
-37658.34603714896,58.0
-23991.569212921615,86.0
-29185.155985065834,77.0
-34888.34448417154,42.0
-35057.21860667667,67.0
-33104.0252085823,68.0
-29903.962102337937,90.0
-25239.158490395712,89.0
-38076.357198505386,60.0
-25380.58118017066,42.0
-37663.257925915816,63.0
-33025.587993466506,54.0
-19143.596473341688,71.0
-36996.5298796788,79.0
-31791.841746337715,79.0
-18482.754384867425,42.0
-29788.452577881653,101.0
-17461.8073201036,42.0
-25196.568822194677,45.0
-29558.51710444246,71.0
-15421.041004450011,49.0
-23039.26703052967,47.0
-30150.635902439913,95.0
-39104.369889558206,78.0
-36146.123744950644,51.0
-22440.66487461418,49.0
-36150.48469009871,86.0
-31554.405426942976,67.0
-19230.448718865737,61.0
-23119.23496117099,46.0
-35267.343356284866,34.0
-32859.77799342868,69.0
-32746.102974907364,88.0
-16159.124130897064,64.0
-27044.01439252927,93.0
-28909.791797810605,59.0
-39717.586926190765,50.0
-31986.932569484172,58.0
-20008.21973817749,84.0
-31121.607102040853,62.0
-40008.06976743479,59.0
-33863.94538597668,71.0
-24793.213217047745,90.0
-34445.49398051347,54.0
-20423.320507387725,79.0
-31077.069872730077,69.0
-30915.137798743042,59.0
-30574.571932152412,69.0
-30278.036744140238,47.0
-24667.274217631057,48.0
-33262.792373586824,79.0
-22301.611990002,63.0
-20534.520158629697,33.0
-33512.67330883474,42.0
-21265.200703375485,78.0
-26477.29309262054,61.0
-21569.029237519317,78.0
-18060.533253600373,109.0
-19442.710291958014,80.0
-27212.387022032504,65.0
-31684.85323636262,51.0
-23795.734004014485,79.0
-32695.690974873032,41.0
-19892.899014722527,100.0
-26584.670964500117,44.0
-38361.85080080098,90.0
-16808.916134578903,69.0
-28264.843853956074,85.0
-28479.121417178852,41.0
-26901.782491695885,44.0
-31673.713474777775,73.0
-18212.52685651274,61.0
-29867.8813720719,83.0
-27561.749211633578,97.0
-27258.893500855986,58.0
-36035.642095253905,102.0
-26749.007937214683,45.0
-30198.83986145095,98.0
-22699.387008874728,60.0
-18033.20120335224,62.0
-24575.581924502592,35.0
-28709.150348630406,57.0
-27840.420572162308,38.0
-26472.362961364684,72.0
-32583.678299514828,48.0
-23030.67453651086,88.0
-17102.495146779678,53.0
-33347.469193636236,94.0
-30743.666280841986,77.0
-22515.676616317738,35.0
-20083.79859077849,70.0
-20179.048499516928,79.0
-17314.479853956258,57.0
-28129.410826722382,87.0
-34182.35521715491,76.0
-33576.02104051451,62.0
-24262.76515440807,97.0
-32216.80578710743,50.0
-36001.471523526554,88.0
-25227.074114904113,53.0
-21822.34292096349,56.0
-25984.673925497955,86.0
-36442.64538329391,70.0
-19063.613686322675,72.0
-23658.838930605933,26.0
-29690.331708528414,97.0
-33324.08045403542,111.0
-23072.920768207976,89.0
-20756.059596999585,54.0
-29321.114308771146,71.0
-35555.33581907152,74.0
-31376.508139189486,76.0
-33573.35651393343,75.0
-17055.221693945703,49.0
-29677.254355177625,90.0
-28071.58386237665,69.0
-19841.838484772492,74.0
-22335.203850593996,73.0
-31949.936719203506,87.0
-23705.872690763925,76.0
-26149.049220525307,43.0
-37521.16331024103,91.0
-27995.897370481325,59.0
-19610.963883983335,47.0
-37256.69816481565,86.0
-37948.879991481066,92.0
-17011.981381587255,43.0
-15199.166846745782,96.0
-20187.690588840178,63.0
-32481.965995720515,98.0
-19049.3743428391,90.0
-34241.46007040635,71.0
-29654.59115140133,54.0
-30047.873915081527,24.0
-23300.004983328752,76.0
-46316.40940273543,66.0
-31046.0969094982,55.0
-20354.76033760055,86.0
-26693.89581161893,99.0
-38076.0559519923,64.0
-21319.888719544368,64.0
-33563.61743745068,95.0
-34178.069260895805,40.0
-29310.28681137033,64.0
-20622.52540228251,62.0
-20024.93418519559,93.0
-28979.027302982162,37.0
-34404.45460355269,101.0
-20160.874385954306,101.0
-21463.59282774613,48.0
-17987.91808714386,58.0
-25057.080159431054,47.0
-23238.669208023384,65.0
-16065.65378510658,64.0
-16324.111143805832,39.0
-43624.56927088561,62.0
-17559.986069946866,90.0
-16393.712611012917,53.0
-37568.98715739096,78.0
-16996.320967432934,88.0
-29029.103930834186,86.0
-24560.094228346927,76.0
-21959.849136846846,62.0
-16376.83958298201,66.0
-24976.55672337921,89.0
-26711.403100301934,79.0
-18596.249387891847,69.0
-26433.455927123592,77.0
-40724.030365365375,93.0
-27461.46639214171,65.0
-25162.151595622086,84.0
-20195.935649851683,89.0
-26727.328807477068,68.0
-32705.13068674945,44.0
-33386.090724508475,95.0
-16720.689479139884,107.0
-21960.371052876842,78.0
-17532.941652860005,36.0
