sal_9_lc1vs0_iate,region
4172.437602006871,46.0
-1126.7629559723064,54.0
17233.70838499144,16.0
8807.90859792025,52.0
2603.1127658801433,54.0
21969.091201482217,28.0
3909.350967863271,75.0
18667.260548002843,21.0
10803.95521809452,25.0
15922.592454961472,73.0
-9318.685439550485,63.0
-5202.791506878381,11.0
7377.903547053464,74.0
-428.345870809746,77.0
10224.242185958477,75.0
18743.1567947028,16.0
16902.862780826894,52.0
-3320.337108424402,34.0
3730.88318882815,37.0
-9287.401259499136,3.0
10853.118554780069,83.0
13252.30429099526,25.0
6830.638104628268,25.0
-332.57305831263056,6.0
9253.110929177063,66.0
13251.553237870896,63.0
3714.725808958305,5.0
7514.29938412672,18.0
-5302.474674647166,33.0
3706.2291870889576,5.0
1659.6036845704061,64.0
8844.566347138878,18.0
4368.372026369847,60.0
13478.875071798439,46.0
-5026.672324345911,31.0
4323.478802209685,78.0
16060.987559529805,18.0
13705.295667754592,12.0
15718.632184591213,5.0
-1462.043434939861,20.0
-2938.0298320876695,84.0
4635.48490474634,37.0
15917.059888732556,25.0
11396.245635462321,21.0
18241.11253657178,54.0
13179.587327591125,7.0
12110.80638577385,41.0
-8495.121229223347,81.0
15898.380853743613,38.0
7547.662143963598,67.0
14060.932328690104,72.0
5565.875066360186,41.0
-3269.909007112019,75.0
9015.43252759497,63.0
11395.618254485811,37.0
14041.003058807219,2.0
14810.055323862725,15.0
769.1036179615996,46.0
18811.995397607046,31.0
6988.076183369021,19.0
637.5339872553568,15.0
23218.349533369463,9.0
15247.90618468705,58.0
12948.424898082962,81.0
730.7029797397977,10.0
1740.5635640339267,2.0
3597.0576997115168,65.0
14484.793516634876,36.0
-5732.06674089327,25.0
10247.585204399136,69.0
9047.787397514236,69.0
21738.651954431225,15.0
15051.099093537796,54.0
-2689.453877638096,2.0
20776.083847195965,26.0
3619.866597876713,76.0
15207.449607408664,14.0
3411.129242279346,9.0
15187.42124882024,69.0
11563.640248429681,29.0
-7313.833830931999,80.0
-4082.2647001376145,41.0
5798.9451167491225,53.0
3445.745550796887,31.0
18154.51453363164,47.0
6000.215887835739,36.0
17783.612813264015,55.0
15717.225177178025,52.0
20895.64901692648,37.0
-5612.179171713255,25.0
18368.715922023388,40.0
8373.780343782848,60.0
-752.9072541127657,52.0
7798.118315091578,82.0
17885.37610472792,7.0
11653.123514311857,61.0
-542.0713928309438,84.0
-355.5991132861059,54.0
14462.887168135292,46.0
2568.085413370055,32.0
8453.45225218132,38.0
2585.0573535414474,20.0
14507.031607147777,70.0
17093.170675042547,2.0
12461.626428634085,66.0
9549.180285446433,15.0
23123.789948001813,52.0
-10107.92379469461,35.0
20370.830386708178,47.0
13883.09678736514,48.0
22224.72924884868,34.0
-7559.171537070006,16.0
-3265.2514532531404,27.0
-7600.1466250948,38.0
-1934.7365643338221,40.0
11716.334972657587,33.0
12935.67827367437,78.0
18760.17136252523,51.0
11067.629577332258,54.0
10642.448248425333,79.0
-8447.126304468113,78.0
17662.954147899283,69.0
15534.921440582812,34.0
12292.652595347088,64.0
11264.752038327984,38.0
14040.687102328013,76.0
9528.721526579458,58.0
13423.277425532604,49.0
10221.845535362274,19.0
15763.794955442077,3.0
15305.558150673729,14.0
2515.8065132491192,42.0
12719.468788854669,11.0
5250.002132310768,21.0
10525.68702605145,31.0
21705.624068527744,23.0
4552.038767315586,75.0
7161.580804972535,32.0
12932.003499869588,12.0
14350.290418342149,63.0
13857.946094319894,28.0
3665.0768756176485,2.0
14325.12915295393,51.0
12874.038824423604,17.0
4037.3005361340665,25.0
17082.671665783637,72.0
19436.19768584338,29.0
19140.873373874296,64.0
15880.54565185423,41.0
14101.15501603859,64.0
9305.053112957052,27.0
11008.033712102066,31.0
17117.6762282189,39.0
10198.632551953833,59.0
6624.745395758329,40.0
10862.459414016379,66.0
21522.664197855287,15.0
15801.295881845146,18.0
8825.650337562369,35.0
11853.415402121522,42.0
12850.489766579607,79.0
11823.78744436248,74.0
-424.26109364835975,16.0
-9847.98624420632,9.0
946.2083631448172,8.0
589.2207070259583,76.0
-603.1073037299211,1.0
10703.221461708143,54.0
1198.2408653291814,56.0
-72.56590114566279,8.0
9444.202827079676,65.0
-6506.711125961013,80.0
17347.31450462169,73.0
-4804.46928223518,24.0
-7163.527095208569,61.0
10149.922248378565,3.0
12460.748009594994,71.0
15760.054345988461,38.0
20420.571501483555,83.0
14357.008099645234,42.0
16922.88987915493,50.0
14697.72629188156,81.0
3302.4632163981187,71.0
9998.153845988461,30.0
16772.62565529112,37.0
-854.0588909937665,73.0
20003.79958893526,71.0
12199.865353756146,48.0
-4804.000615309531,19.0
7564.651143538223,81.0
12519.527946514048,61.0
12946.917950453804,77.0
7748.3928557407835,55.0
3126.4746664365184,14.0
10754.490397301402,43.0
6330.119942412695,16.0
-9976.771468539222,63.0
-287.7958488633676,21.0
14973.51953636419,51.0
16348.150590792337,68.0
15453.630863072152,15.0
1967.2379616245075,4.0
8345.862523508546,37.0
10460.430925427432,57.0
13048.744996775458,39.0
15034.45763539121,78.0
-9052.334089107224,48.0
14818.164178905667,23.0
19459.8297098652,56.0
4720.317135027946,66.0
15180.108486292955,73.0
-6901.683115839594,8.0
16980.574790165218,12.0
4833.0851694580815,78.0
15344.542411017526,18.0
18152.55773514007,58.0
12514.493670337819,39.0
17163.934032674457,10.0
-301.1321017326118,14.0
941.721022477506,49.0
14502.594947638643,78.0
20172.75001666843,36.0
21757.39979884147,39.0
10449.736758926683,83.0
18189.176005939906,53.0
-3789.537202920951,40.0
2781.47108708452,80.0
6207.442786196549,3.0
14528.092801066123,73.0
6139.382815596111,33.0
10327.689078762061,11.0
3175.424212116087,40.0
16947.24542692912,24.0
10537.674005859908,6.0
13539.273889411072,35.0
2853.6917367356236,47.0
-2979.469701283614,54.0
21435.076247492525,45.0
-6248.893085483598,68.0
17989.19373106439,47.0
9722.230836859757,85.0
18798.046467554133,76.0
12828.702890143975,39.0
19877.957669745043,14.0
12927.623255700377,35.0
4117.947687747012,72.0
4675.4324332078395,2.0
-11494.150641721455,9.0
13097.202808114705,11.0
11815.609055106093,40.0
-6142.77080136294,51.0
5461.13634393603,45.0
14956.841484915327,49.0
9198.97884303946,79.0
10052.918209786774,68.0
-3617.2072404068754,34.0
20237.14304036454,81.0
1138.081416755641,7.0
16084.239112971514,74.0
22174.603614207947,58.0
13969.330011114476,12.0
-6964.681860496716,59.0
10724.141252185418,69.0
7166.945490955322,62.0
3738.459054991062,32.0
14051.970740384104,60.0
5529.312964990662,71.0
18548.81248692605,16.0
-3343.0542555229363,47.0
8875.456827906444,10.0
-6861.889705630139,3.0
16804.447021998447,84.0
2936.6189021497903,53.0
19351.373317494883,61.0
7199.924140330278,6.0
11192.484796702065,22.0
18123.933650503815,53.0
17320.31278329347,27.0
13970.514763571828,4.0
3068.8902386220107,13.0
-7011.641816957333,24.0
17625.280659180193,55.0
11834.852030940237,82.0
4398.918510839462,33.0
3090.8778885465113,76.0
5312.000517398939,35.0
15854.086894649476,48.0
15407.63471914025,8.0
12831.956435575605,59.0
10449.074192233687,3.0
-2464.5003844918724,48.0
-4936.881115672011,12.0
15234.44682946966,59.0
7944.592641037087,14.0
22729.050548261417,84.0
7542.777801591109,39.0
14137.565163494653,7.0
8664.812186253359,32.0
20490.37086969314,81.0
7791.965121792835,65.0
20047.294600779493,48.0
15943.496697247632,69.0
13242.93257870303,56.0
21782.383392634656,1.0
10191.05437583917,47.0
9025.409605538327,36.0
-8798.903598978279,78.0
13636.800189195901,27.0
16880.97750636766,30.0
13512.371019295399,79.0
12061.191609202244,24.0
1640.0113350456595,5.0
-3438.0695166790297,44.0
16539.625711856086,33.0
7829.814005731258,35.0
13701.37633502714,49.0
16900.38269691863,38.0
-8874.240652719065,16.0
-1470.1304767601,61.0
1064.6124506408264,37.0
3843.7109080475907,43.0
16335.575774977455,60.0
10363.942558215715,60.0
22859.901865731772,29.0
-3735.2527502042676,41.0
2531.852684607289,9.0
4681.102407821458,63.0
14938.94825016251,18.0
-6132.502661830671,20.0
-6063.925581552782,53.0
16751.56990344962,62.0
-5757.842406056718,31.0
-4733.589856242137,9.0
-9038.31862819193,85.0
18290.55598864971,75.0
1832.5386553238723,15.0
-3370.376740273239,21.0
15810.694793550756,67.0
7970.154189085032,78.0
-5005.293709129789,42.0
8371.02842997417,19.0
8551.64574242131,69.0
6932.711608586613,12.0
12390.303017722828,58.0
14162.661660117084,12.0
14614.405598027082,2.0
412.34107705913453,32.0
10114.104028559339,77.0
14672.613540655693,61.0
21159.6374222436,73.0
7899.247882994351,24.0
5435.384375255437,19.0
8438.540879642065,68.0
-7201.349227202486,62.0
22373.20698035598,17.0
-973.1305932770349,39.0
-258.0561356502112,45.0
17651.41612692595,6.0
15035.819208872592,77.0
5998.285466608809,35.0
13926.0796293726,68.0
22413.35926949605,34.0
3659.340143775497,83.0
10749.526178601513,7.0
3956.451352234073,13.0
22249.451342030654,55.0
2878.7694168462535,75.0
10944.995908424255,59.0
14283.115871611008,56.0
14805.28493840566,69.0
13819.386631711242,74.0
11697.009703807009,6.0
9192.952269993417,61.0
-2978.864859314558,48.0
6426.072698975089,7.0
-10381.208355219442,63.0
5028.497775284778,30.0
2798.107200588459,18.0
-2850.5119658731537,82.0
14320.883441457721,31.0
10604.640580560801,37.0
16597.450700024965,61.0
16354.598734932712,31.0
10848.446689513157,42.0
10912.923458678488,56.0
9484.074891182685,26.0
6989.617781524944,60.0
18763.573671403698,41.0
3574.7253462651797,31.0
6721.533526214245,10.0
20804.422606026154,22.0
-4812.774844743109,3.0
15158.533956887712,19.0
-4348.033092351391,50.0
13320.05992274172,24.0
6979.880121144636,45.0
14370.587386721074,67.0
10934.727686550166,82.0
-10030.868159212736,37.0
14076.937386222664,44.0
12216.183985633616,69.0
14337.421444300104,35.0
17343.864745306753,85.0
16855.224559027185,57.0
21876.287381623137,71.0
2085.3790550142417,59.0
12443.957973979577,23.0
10555.017994882199,78.0
-1538.8398398278132,13.0
-987.5356703909893,41.0
15168.952610200777,30.0
4680.428125225373,80.0
14489.405929648658,40.0
17324.162630180926,43.0
14294.85429213584,77.0
17189.188131263407,50.0
-9721.937027523478,50.0
15385.305613742752,10.0
4805.189431214056,22.0
7828.467242409416,22.0
13304.568929380184,65.0
15012.642504488433,64.0
14369.671941624249,32.0
13741.220745512444,43.0
305.90075590016613,59.0
8265.007243190768,70.0
-7064.685297727628,12.0
13722.991100384883,16.0
-3471.143911284172,66.0
9906.964474646631,2.0
5832.470288331646,56.0
12355.256065228954,66.0
9559.663186629547,14.0
18130.263243015223,21.0
-6021.283881792577,61.0
16681.39831831113,44.0
10531.760809216192,5.0
17224.506896856845,47.0
14931.643071455415,70.0
20344.42867283952,7.0
10482.260218630656,44.0
-305.75965262263344,45.0
6860.872543021875,35.0
12080.01225640543,77.0
16122.821066984157,51.0
14787.701648449485,24.0
20835.59052612426,42.0
-10878.870706468733,24.0
15602.35947693085,22.0
-11535.50052904589,17.0
13703.39220178009,53.0
6288.70252525992,57.0
11395.159456344154,49.0
19148.193805089646,9.0
16859.446251579702,34.0
16284.396568709342,65.0
269.35071836392035,50.0
-915.1729633407276,5.0
9563.726385926737,36.0
4149.913162731398,23.0
10094.47294746032,43.0
9939.283096849973,37.0
17628.66383355482,29.0
21745.720116558514,18.0
13279.647119705289,13.0
13254.166715814878,68.0
-3293.39149743452,76.0
12877.10628268061,25.0
4374.1871450713425,83.0
3246.8777322397877,44.0
9294.00363756852,41.0
18104.536465240642,33.0
21586.916947207872,69.0
15790.685355651502,73.0
8910.132019516685,26.0
1902.8927114197113,56.0
-6677.638199354956,26.0
18066.16948081422,34.0
16050.458039691901,11.0
9255.316520084278,14.0
6148.55248807673,38.0
-4475.104175093951,2.0
17647.18224121464,78.0
10570.864804830982,74.0
18580.099378461146,71.0
7913.344469149724,26.0
14266.855856221726,41.0
16460.749482271,83.0
9179.816912981518,57.0
15583.608428700427,58.0
11231.99965142067,10.0
5635.59798020874,3.0
6156.4151448883085,33.0
4452.701865903124,30.0
4790.147818044351,79.0
10715.081006734497,51.0
9690.761917332156,62.0
17264.30902903279,65.0
8610.640543572996,49.0
-3972.917006984857,10.0
13085.298896669003,55.0
13997.838123273646,27.0
16369.802833227413,49.0
6785.654254521356,44.0
-1378.0823445136966,41.0
15237.986913090874,67.0
10545.124316025967,58.0
1359.3776997423693,13.0
1862.0918274528676,26.0
6777.0178811720025,48.0
11411.164958417032,18.0
-6684.61186655472,46.0
7041.9374457951835,76.0
2621.1518625253093,43.0
15381.140427691074,82.0
-1934.520740561829,30.0
-68.36460553240113,46.0
7741.006113822538,43.0
17362.289409481207,73.0
-4982.6288595251335,44.0
-10394.511464448584,19.0
-711.6405226726565,28.0
6689.042042541735,20.0
12219.205575563568,7.0
16151.480805817862,5.0
9683.056831326227,39.0
-25.47304202282612,36.0
14139.305833978933,11.0
6250.908456308467,63.0
9615.316186929726,52.0
3017.70573201994,32.0
-2253.387459344482,48.0
7088.768736432678,41.0
16815.168422951763,71.0
15178.239238387854,71.0
14082.591385835243,43.0
14629.195548433056,33.0
14504.040996377276,20.0
13853.871212085038,37.0
20284.3557668468,65.0
5789.317789240689,20.0
-240.18088655693282,17.0
14169.616062817644,27.0
13455.136541854532,3.0
8625.714027740645,17.0
4159.515130667796,46.0
-2842.501451538723,78.0
14587.366763573653,22.0
10494.015378740583,12.0
13253.191757983514,78.0
19926.590102962127,27.0
1443.7485495792343,67.0
4229.0664143856775,30.0
6688.069542305109,69.0
-6405.964084207668,6.0
19046.33211020618,31.0
17264.587073803257,12.0
19539.54086855895,67.0
14669.910944957477,57.0
18512.805650655842,30.0
18237.089225995096,12.0
-2135.021218188359,70.0
11704.196842849218,35.0
7655.980178289048,55.0
10325.457311502245,52.0
18008.858585300306,43.0
12046.713388579386,24.0
12868.51212591062,61.0
14448.667856955519,51.0
4163.063897299926,62.0
18383.6001448326,24.0
17405.42105130674,70.0
20837.14148189367,56.0
16293.863527775935,3.0
12473.319986557783,20.0
10614.62233837633,13.0
18129.495581474213,40.0
10598.57666672345,34.0
8423.687768561284,8.0
-5693.3375963713015,76.0
15361.624040231134,77.0
564.6782974994476,75.0
22378.722831460458,29.0
-5201.3659414151125,50.0
13577.136312539144,31.0
15556.00828066997,2.0
2.744504672580206,83.0
19273.341861409874,38.0
-1624.138803111247,25.0
10008.58186828627,85.0
11240.46978246815,47.0
14897.492886504038,52.0
-4359.872112634287,52.0
