sal_7_lc2vs0_iate,age
-33719.992470388956,46.0
-18601.688751474445,30.0
-43210.30053668612,50.0
-17418.518548837383,32.0
-28312.91474340868,34.0
-20520.934576178603,48.0
-34497.30473056111,42.0
-32789.976455788084,39.0
-33027.232555069655,48.0
-37312.986059461095,37.0
-19092.58172848977,44.0
-41855.05878547112,38.0
-33080.814736741326,47.0
-41288.3358313195,30.0
-38585.96312312811,31.0
-34891.82015516868,37.0
-30761.58394581513,43.0
-35673.78096574823,48.0
-34314.16003388869,35.0
-29010.546645038004,39.0
-19538.752094545376,49.0
-16518.55647387504,33.0
-30366.202618470415,50.0
-39845.925154397555,43.0
-20429.758555593573,39.0
-22337.522358349317,40.0
-33193.19943207831,41.0
-19944.496906373446,33.0
-22415.353493826038,42.0
-28429.440151478826,47.0
-20420.393076669512,36.0
-35361.00834401361,50.0
-22985.301212907332,32.0
-24755.05611721064,41.0
-22938.448214792494,42.0
-20821.7828589516,42.0
-20922.429027485225,31.0
-29600.988427159173,44.0
-32725.9127761401,38.0
-35854.99006848158,38.0
-24849.592267440526,33.0
-23014.6826161065,45.0
-24736.453989432786,50.0
-33377.990037256335,48.0
-21056.858248332155,45.0
-37217.67345443621,41.0
-23364.425410032352,40.0
-25517.117066900544,37.0
-26748.39414199869,43.0
-19241.087531425026,43.0
-32238.22271276477,42.0
-14308.750972699832,46.0
-28302.341954084513,40.0
-18201.521355808505,32.0
-25185.059339686733,39.0
-29843.096461820576,39.0
-38916.09488771549,49.0
-23824.778766968277,45.0
-23573.75677544472,43.0
-23674.757705408785,32.0
-33185.00722268616,50.0
-25406.92874492565,43.0
-29764.54654320642,44.0
-22264.16981352463,34.0
-15733.52664403315,47.0
-35755.53790813802,47.0
-25129.599122249896,40.0
-20766.179807690984,31.0
-36142.045333201146,43.0
-29912.544905878844,43.0
-18474.64126786749,42.0
-34706.34673293331,46.0
-20636.12709860918,34.0
-32174.55370758875,40.0
-16807.09046761776,31.0
-34334.591792438,42.0
-16460.039348402384,41.0
-26259.49815138069,30.0
-28388.480612383963,48.0
-23125.162550012992,33.0
-18912.00889953045,40.0
-25264.737460633172,50.0
-21016.427534975235,31.0
-13587.053561526753,40.0
-23780.65813542845,44.0
-33253.51166626958,44.0
-32377.2518235377,35.0
-27813.267407097137,33.0
-22468.175202161055,32.0
-21669.979813339432,35.0
-18570.484570661793,50.0
-17716.547959865813,41.0
-31060.443721531577,42.0
-26666.959856248657,45.0
-18594.048260465745,49.0
-36450.078919796724,35.0
-35582.96692004384,48.0
-32234.014224437422,50.0
-29579.237811696457,40.0
-25875.163250614398,44.0
-30206.238384943077,45.0
-26672.88500778748,39.0
-22487.144786505436,35.0
-36086.93675149597,43.0
-17851.49200749326,45.0
-16674.66295338963,46.0
-31831.77268402717,49.0
-24315.727819737123,37.0
-26122.595633673533,35.0
-21972.357411644483,34.0
-25827.541898636966,36.0
-19341.745867446967,41.0
-27998.502097761815,41.0
-23945.446870388318,31.0
-38918.447515421794,45.0
-28725.780503152408,43.0
-35231.08039788736,31.0
-18714.799160641538,42.0
-23589.199455865848,47.0
-26846.7192443361,32.0
-33929.633604563176,40.0
-37960.17700684812,41.0
-24689.189943565998,36.0
-22472.717611516495,46.0
-18517.44783158581,41.0
-33520.58326123476,50.0
-39806.77538724188,45.0
-22353.53843757757,30.0
-22158.690831010572,39.0
-29584.55218182592,49.0
-39063.83909785835,45.0
-35439.68523245733,50.0
-27351.032780067322,43.0
-19615.467182541222,42.0
-27358.507494983518,39.0
-20030.89461749265,43.0
-16034.107889458162,44.0
-27060.153620539648,46.0
-33636.39332063637,48.0
-31464.215367253506,33.0
-25805.547114368084,42.0
-35688.332816031354,50.0
-16449.671440175425,38.0
-41340.26750641409,34.0
-37534.51643878337,49.0
-39061.10615306524,36.0
-31768.81431176426,35.0
-26384.865831551255,48.0
-17245.590032262997,35.0
-23342.276221499393,45.0
-22541.980452396838,31.0
-29964.32432846779,30.0
-19174.80758001285,33.0
-34085.300865824465,44.0
-26796.220817668072,48.0
-17715.594993607134,35.0
-35349.46993473236,30.0
-32019.298625633695,42.0
-21470.309482101293,36.0
-22255.922618132925,39.0
-14258.950498515176,47.0
-24601.465160109852,43.0
-19543.815455706837,49.0
-31229.826296532272,31.0
-37037.5537373778,34.0
-33056.687430735146,46.0
-23810.69105444682,47.0
-16020.143353267187,42.0
-25994.31309535484,39.0
-30979.548024857802,50.0
-29858.10142763806,36.0
-23864.724120963936,42.0
-34977.2265946245,44.0
-28127.243409800325,42.0
-38458.81022024299,46.0
-26086.005220365976,34.0
-16933.584153788157,48.0
-21751.214534720173,46.0
-23416.041687985733,37.0
-38705.74350990009,49.0
-19880.649920465286,38.0
-18211.266676997966,40.0
-26719.36203617422,30.0
-21732.25218532958,35.0
-30265.94789736814,47.0
-19654.746675973834,33.0
-25771.97401823208,35.0
-24856.0361772726,41.0
-22203.839919674476,42.0
-33223.43329182685,37.0
-31673.447407087555,33.0
-29174.98979323158,33.0
-21750.21923886985,48.0
-32915.01797131067,49.0
-30323.451453397312,50.0
-30634.29744845094,39.0
-16995.45209718398,41.0
-33537.671494688526,45.0
-21700.22146265833,42.0
-34585.32285194192,32.0
-29456.324896088823,32.0
-44531.933782456195,42.0
-28552.44157993971,39.0
-24631.857615258778,50.0
-22845.86385117903,42.0
-17817.345678988102,47.0
-22030.046141548508,49.0
-18497.25344272124,35.0
-21089.69875515514,30.0
-22312.233183692828,38.0
-21841.459621736496,48.0
-39508.85244289324,33.0
-23083.828635428523,40.0
-21742.54158326307,38.0
-27863.07450213078,49.0
-17221.04699935318,30.0
-34607.320984860846,47.0
-28841.33108248254,34.0
-25637.480618148165,46.0
-19168.86576681306,43.0
-29200.76793548576,50.0
-18916.289441592686,43.0
-36787.519345412715,49.0
-16646.216397412227,45.0
-32689.01179960995,33.0
-15999.210662219139,43.0
-27750.912756250917,31.0
-25981.87812340835,40.0
-26728.80036659502,50.0
-30154.364169578028,31.0
-35116.966391447386,46.0
-34737.936904525544,37.0
-35510.7994496623,50.0
-23580.879770953943,42.0
-29468.89201549955,45.0
-17668.1228167075,50.0
-22619.98559753506,50.0
-24549.02711993649,50.0
-31935.237195757247,37.0
-27786.313067485444,49.0
-37145.051481731396,47.0
-37237.491844167394,46.0
-25499.916566161493,32.0
-30556.43604681929,45.0
-28464.073876083305,38.0
-29516.560084416265,40.0
-22822.69548824437,39.0
-18569.62191589963,31.0
-18829.083437836485,45.0
-21830.06503370396,38.0
-29930.92589572414,39.0
-16936.316722404263,44.0
-34502.44793049659,43.0
-30022.80269065626,42.0
-18036.520178699287,47.0
-33605.743821166005,43.0
-32115.957431100684,40.0
-16996.18369251029,46.0
-25459.866023733488,36.0
-29896.18579107605,46.0
-16899.273308131305,35.0
-33043.7933888472,40.0
-35528.718388502355,32.0
-24803.521031462915,47.0
-20217.895979802674,48.0
-13120.928548929987,46.0
-19087.74189545209,41.0
-23199.757610382505,32.0
-37064.95212707177,47.0
-35253.43987452451,49.0
-17073.122549981177,45.0
-40511.532010908166,46.0
-30093.830047644653,30.0
-38445.759005085405,32.0
-29315.989324253183,41.0
-19544.036002583784,36.0
-15756.602128303664,44.0
-26606.76171610858,46.0
-28558.211327935394,49.0
-28207.93617057978,34.0
-28070.071736309856,33.0
-22465.97934476871,35.0
-41780.23126364169,37.0
-22685.48017147062,43.0
-39957.968506551464,34.0
-16294.158961582481,46.0
-36930.47184791532,45.0
-33199.3659573583,41.0
-22444.26768228191,49.0
-18254.243991757747,36.0
-37968.89954535086,48.0
-29269.426863460656,40.0
-27905.58328008449,33.0
-22032.7735189278,33.0
-27365.82269156706,36.0
-24924.95961282548,44.0
-37816.38480096188,39.0
-17392.929356518765,38.0
-37608.264269240724,46.0
-16504.336134203062,47.0
-23013.926023274038,49.0
-27311.40154888584,32.0
-19365.381359352104,38.0
-39121.29000106323,45.0
-28590.488923937275,49.0
-39000.2274570914,47.0
-30449.937512814267,33.0
-29485.977031178758,42.0
-19470.94989504882,39.0
-37007.33345931175,36.0
-33923.98729885814,48.0
-34900.50486087351,45.0
-20361.7831800489,44.0
-34918.93927572771,46.0
-35907.53039309668,49.0
-40731.26411956677,35.0
-33650.13495529648,35.0
-17441.6380780167,35.0
-20343.05116912035,33.0
-24376.9606939727,35.0
-28162.645768798102,32.0
-21496.294268895454,38.0
-21722.890221814894,30.0
-15845.654573516616,37.0
-25588.511157063745,41.0
-28202.508965000667,48.0
-37101.31957979842,35.0
-30939.232215378288,42.0
-33215.56069657327,45.0
-23407.549708230654,49.0
-21931.610816104534,32.0
-30590.649725095584,34.0
-33354.408942798735,31.0
-29789.53344299644,50.0
-41507.86363004116,49.0
-40207.43467080178,46.0
-19771.171968250146,49.0
-18627.805245707677,41.0
-34597.37054636009,39.0
-25422.65265098797,37.0
-22384.628897697043,37.0
-31224.753622358225,32.0
-17115.34659040918,45.0
-24920.302488586538,47.0
-28128.28987289731,36.0
-36222.37540792768,30.0
-17961.404002110954,41.0
-25551.88764150081,36.0
-26389.927956781627,44.0
-18912.947852101817,32.0
-23775.468983407125,32.0
-20774.297659546162,30.0
-27949.54000747907,32.0
-40017.405200541594,48.0
-20628.67058045012,46.0
-30780.620431339943,30.0
-37074.532234956365,46.0
-22649.218732110105,49.0
-18503.340973533494,47.0
-37361.845002116104,40.0
-18573.712366098447,37.0
-22410.212172374464,38.0
-22597.84306642217,34.0
-21811.57750388022,33.0
-38445.121751128725,47.0
-30135.32421359725,42.0
-39646.59119014406,34.0
-33349.880525404405,43.0
-30237.24924283757,40.0
-33424.0919916028,50.0
-26174.624524595765,41.0
-17618.249673263483,39.0
-36020.770225116015,43.0
-38573.81013444143,44.0
-28177.33031718753,40.0
-19475.41948974594,37.0
-17717.845327329327,34.0
-27261.753924693952,47.0
-32899.84698000156,37.0
-40141.80218367732,37.0
-16300.195043060041,47.0
-24489.383982491792,41.0
-28092.576907857852,44.0
-31451.451872539394,38.0
-24681.856215585616,50.0
-16793.18271004497,48.0
-33121.114293187806,38.0
-19166.355719831274,40.0
-25209.05403856347,45.0
-40272.52569025709,35.0
-23559.53295014079,45.0
-30242.030136137368,48.0
-32505.306378292513,31.0
-33518.057834533174,31.0
-21799.218430323926,48.0
-25349.942033083375,42.0
-23438.560187521878,44.0
-34485.48791039554,47.0
-28191.738867447493,33.0
-29801.12453841407,40.0
-28962.869027759363,46.0
-34686.25569734261,48.0
-29464.849534636574,30.0
-25221.56636959575,31.0
-34543.70455117502,45.0
-24895.50371787449,35.0
-35449.71839722891,35.0
-36218.8511051312,34.0
-34052.75323649971,46.0
-32825.51107604896,34.0
-38609.409596305515,38.0
-17478.078107103145,36.0
-31181.443841811655,38.0
-20914.414852103087,39.0
-27496.983879382227,40.0
-16566.612038088653,44.0
-27227.702223146836,32.0
-19758.555560310033,50.0
-20207.484393637427,31.0
-26585.357076364762,43.0
-31296.3992095219,45.0
-21934.526568828674,38.0
-27838.954679961545,42.0
-24312.72298306798,38.0
-19616.096391026596,36.0
-30106.91303291817,36.0
-18273.75354100648,32.0
-17356.118667686,36.0
-17080.06321052433,46.0
-27749.726494953553,41.0
-18742.042419995356,36.0
-31145.065960483662,49.0
-29813.226358540007,33.0
-37173.04472460154,47.0
-31402.186892427595,36.0
-25243.75895639651,32.0
-25311.662741566157,44.0
-25526.60498159737,46.0
-29245.56125232454,40.0
-20539.3219354779,40.0
-17098.755997314554,35.0
-32616.073311147502,40.0
-38572.646195900015,46.0
-16642.396593940764,44.0
-37601.322408599095,47.0
-34766.56351435272,42.0
-16493.99021644255,48.0
-18052.525769841428,39.0
-31269.894235332067,50.0
-28691.21629529453,36.0
-31814.941430401264,36.0
-21354.502564872884,39.0
-39581.82686715023,37.0
-24833.745427949772,43.0
-39826.01845025741,39.0
-26374.387970086682,39.0
-23578.000717706524,36.0
-28428.163327714385,48.0
-31551.25368087036,35.0
-20707.78632754247,49.0
-20178.447605856218,33.0
-28440.027475183768,31.0
-30821.746288549974,46.0
-36944.32367136222,41.0
-18091.89406483915,42.0
-20821.6710064709,40.0
-37967.46693026877,42.0
-26489.18086942347,43.0
-31798.465650390543,44.0
-19613.13125432864,39.0
-36226.387051105965,46.0
-20754.923665229384,39.0
-30419.28708546313,33.0
-27682.91323698707,34.0
-17895.19327258076,34.0
-24037.77798415498,46.0
-30769.800498938366,43.0
-20419.244617889544,45.0
-33365.153753990846,42.0
-22803.291857743563,46.0
-33830.75923197092,50.0
-19019.08474296724,31.0
-19908.81770717128,39.0
-41822.55327491979,39.0
-30184.67018792979,37.0
-20626.800062708033,31.0
-28827.47566717563,38.0
-24706.311462291706,32.0
-28708.981941862603,41.0
-43790.36280906244,38.0
-23760.725614624516,38.0
-33419.48944936943,49.0
-24219.698823636492,46.0
-35785.32066680345,45.0
-24870.75969360899,37.0
-16168.235488942064,47.0
-23404.032391114488,40.0
-35275.79879974045,42.0
-23906.999175114845,40.0
-21292.59075877244,34.0
-41886.51808283622,36.0
-20400.22350984212,31.0
-28225.504790813535,50.0
-30943.087136323607,47.0
-18998.565460021833,36.0
-15604.16274806283,47.0
-30412.866518069746,48.0
-24372.664940951683,41.0
-22531.20195568241,45.0
-31812.20027711241,30.0
-35095.13040351732,42.0
-36558.7380550699,47.0
-41098.90260962199,46.0
-28862.391338095993,40.0
-26305.719364566936,38.0
-35473.341924540146,49.0
-16862.37048154088,50.0
-27564.23667052696,40.0
-18415.626479216768,31.0
-29746.040382933985,50.0
-36666.72676143424,41.0
-38323.42106135724,40.0
-30044.991071770877,46.0
-29121.82728306864,38.0
-25686.84065337595,44.0
-21093.195852032713,48.0
-23121.907789807046,36.0
-23631.928534032522,31.0
-30332.586504694722,49.0
-20319.27882088594,38.0
-21465.704975765897,50.0
-16700.58305691937,30.0
-27991.40336312273,42.0
-35576.51431423852,43.0
-36216.734488638016,41.0
-29059.027029784447,43.0
-35649.71232590133,31.0
-16029.497773139621,50.0
-16785.008945862275,39.0
-30830.49022054486,40.0
-20089.299668983174,37.0
-31793.074935856745,41.0
-32963.30320498059,31.0
-33702.64323170933,49.0
-23129.254704544084,44.0
-24265.636360237084,31.0
-35446.67270128566,49.0
-22914.969308827353,35.0
-34165.951853629944,34.0
-19904.634270765935,31.0
-26757.55815446524,48.0
-19995.32663727199,40.0
-22313.385164799955,43.0
-26590.120408934465,41.0
-34522.534363446466,34.0
-18940.919743456103,45.0
-24338.19031853159,47.0
-35547.796676253274,43.0
-33149.22280644031,35.0
-27235.78723030473,35.0
-42650.74873616677,36.0
-22035.8662357516,36.0
-32834.25224074391,35.0
-31137.133078840547,46.0
-28216.557143076985,49.0
-30219.343815945795,48.0
-23870.602293606105,42.0
-17422.98439188793,40.0
-25197.043149238318,39.0
-31742.49440353685,48.0
-39619.98870307272,44.0
-29958.65086475866,43.0
-20521.861595287468,39.0
-22989.50441069783,44.0
-22974.033296349884,48.0
-24134.24361243983,46.0
-13889.906614447786,40.0
-32881.02084309874,39.0
-37122.15220548623,34.0
-17612.16467876973,47.0
-20743.370727352016,44.0
-28263.17567683018,38.0
-35463.9512304448,43.0
-18800.379296955995,31.0
-19032.495627708187,49.0
-29607.997753014548,48.0
-25208.684357176524,39.0
-18126.012340020752,48.0
-36147.41669659116,34.0
-21182.802586289563,37.0
-18592.364202521294,45.0
-23576.544772815338,35.0
-35682.63648977947,48.0
-27786.99229689414,35.0
-28135.5500632084,32.0
-20348.284347241908,33.0
-31634.75501677079,48.0
-24549.754711700945,36.0
-38456.859172423014,34.0
-17720.044803785742,49.0
-39385.28290798033,42.0
-31348.859356218454,41.0
-17203.67300384082,44.0
-34998.20668209523,35.0
-20328.178551247882,33.0
-28447.53094776921,48.0
-34229.603229300454,39.0
-24036.411706367384,50.0
-29056.553181721923,33.0
-18396.968253371844,50.0
-39809.441441285424,38.0
-29590.17488726882,44.0
-27257.59687420838,30.0
-19992.560087149566,41.0
-26842.94288642046,42.0
-29913.75687427476,34.0
-36985.87029411949,40.0
-27219.337154119865,45.0
-28317.966460432734,48.0
-32952.93349501727,49.0
-31719.152094550423,47.0
-34577.26503486509,48.0
-18652.995043690014,41.0
-35728.508416395765,38.0
-18129.47118321037,43.0
-26101.719292918948,41.0
-25120.311661846703,36.0
-27521.287235176802,30.0
-32167.10925067447,38.0
-42114.68522663892,31.0
-32667.594216457273,35.0
-21859.264398107374,33.0
-36860.20266206797,32.0
-27965.39450925272,41.0
-39595.786068152855,34.0
-41531.43392286174,47.0
-19347.418582290335,31.0
-28710.53470847806,34.0
-26887.037377530844,46.0
-20464.747398864434,38.0
-27283.11772645025,40.0
-16006.077997841869,36.0
-31057.048013100248,32.0
-27110.05562736417,46.0
-31470.668058327254,32.0
-38126.862498130635,37.0
-30672.48497422694,50.0
-30822.290550209753,41.0
-24420.82360872229,39.0
-37658.34603714896,49.0
-23991.569212921615,34.0
-29185.155985065834,31.0
-34888.34448417154,45.0
-35057.21860667667,42.0
-33104.0252085823,34.0
-29903.962102337937,41.0
-25239.158490395712,44.0
-38076.357198505386,49.0
-25380.58118017066,39.0
-37663.257925915816,44.0
-33025.587993466506,46.0
-19143.596473341688,41.0
-36996.5298796788,45.0
-31791.841746337715,45.0
-18482.754384867425,37.0
-29788.452577881653,32.0
-17461.8073201036,44.0
-25196.568822194677,37.0
-29558.51710444246,43.0
-15421.041004450011,34.0
-23039.26703052967,35.0
-30150.635902439913,36.0
-39104.369889558206,45.0
-36146.123744950644,35.0
-22440.66487461418,50.0
-36150.48469009871,44.0
-31554.405426942976,31.0
-19230.448718865737,40.0
-23119.23496117099,48.0
-35267.343356284866,49.0
-32859.77799342868,43.0
-32746.102974907364,37.0
-16159.124130897064,49.0
-27044.01439252927,33.0
-28909.791797810605,35.0
-39717.586926190765,48.0
-31986.932569484172,44.0
-20008.21973817749,33.0
-31121.607102040853,44.0
-40008.06976743479,35.0
-33863.94538597668,41.0
-24793.213217047745,32.0
-34445.49398051347,49.0
-20423.320507387725,35.0
-31077.069872730077,39.0
-30915.137798743042,31.0
-30574.571932152412,34.0
-30278.036744140238,40.0
-24667.274217631057,33.0
-33262.792373586824,32.0
-22301.611990002,50.0
-20534.520158629697,47.0
-33512.67330883474,44.0
-21265.200703375485,37.0
-26477.29309262054,41.0
-21569.029237519317,38.0
-18060.533253600373,43.0
-19442.710291958014,31.0
-27212.387022032504,41.0
-31684.85323636262,48.0
-23795.734004014485,43.0
-32695.690974873032,44.0
-19892.899014722527,44.0
-26584.670964500117,48.0
-38361.85080080098,34.0
-16808.916134578903,36.0
-28264.843853956074,50.0
-28479.121417178852,32.0
-26901.782491695885,40.0
-31673.713474777775,43.0
-18212.52685651274,49.0
-29867.8813720719,39.0
-27561.749211633578,43.0
-27258.893500855986,34.0
-36035.642095253905,36.0
-26749.007937214683,48.0
-30198.83986145095,34.0
-22699.387008874728,32.0
-18033.20120335224,34.0
-24575.581924502592,40.0
-28709.150348630406,50.0
-27840.420572162308,48.0
-26472.362961364684,31.0
-32583.678299514828,50.0
-23030.67453651086,45.0
-17102.495146779678,41.0
-33347.469193636236,40.0
-30743.666280841986,39.0
-22515.676616317738,30.0
-20083.79859077849,45.0
-20179.048499516928,31.0
-17314.479853956258,50.0
-28129.410826722382,50.0
-34182.35521715491,43.0
-33576.02104051451,42.0
-24262.76515440807,34.0
-32216.80578710743,44.0
-36001.471523526554,32.0
-25227.074114904113,39.0
-21822.34292096349,31.0
-25984.673925497955,49.0
-36442.64538329391,45.0
-19063.613686322675,42.0
-23658.838930605933,48.0
-29690.331708528414,45.0
-33324.08045403542,40.0
-23072.920768207976,45.0
-20756.059596999585,38.0
-29321.114308771146,30.0
-35555.33581907152,44.0
-31376.508139189486,42.0
-33573.35651393343,45.0
-17055.221693945703,40.0
-29677.254355177625,38.0
-28071.58386237665,37.0
-19841.838484772492,33.0
-22335.203850593996,33.0
-31949.936719203506,45.0
-23705.872690763925,39.0
-26149.049220525307,43.0
-37521.16331024103,39.0
-27995.897370481325,47.0
-19610.963883983335,37.0
-37256.69816481565,44.0
-37948.879991481066,37.0
-17011.981381587255,44.0
-15199.166846745782,49.0
-20187.690588840178,30.0
-32481.965995720515,46.0
-19049.3743428391,43.0
-34241.46007040635,43.0
-29654.59115140133,37.0
-30047.873915081527,46.0
-23300.004983328752,31.0
-46316.40940273543,41.0
-31046.0969094982,42.0
-20354.76033760055,33.0
-26693.89581161893,45.0
-38076.0559519923,47.0
-21319.888719544368,46.0
-33563.61743745068,48.0
-34178.069260895805,50.0
-29310.28681137033,45.0
-20622.52540228251,43.0
-20024.93418519559,36.0
-28979.027302982162,45.0
-34404.45460355269,49.0
-20160.874385954306,42.0
-21463.59282774613,35.0
-17987.91808714386,46.0
-25057.080159431054,46.0
-23238.669208023384,35.0
-16065.65378510658,43.0
-16324.111143805832,45.0
-43624.56927088561,36.0
-17559.986069946866,47.0
-16393.712611012917,49.0
-37568.98715739096,47.0
-16996.320967432934,35.0
-29029.103930834186,32.0
-24560.094228346927,31.0
-21959.849136846846,31.0
-16376.83958298201,37.0
-24976.55672337921,35.0
-26711.403100301934,42.0
-18596.249387891847,33.0
-26433.455927123592,50.0
-40724.030365365375,36.0
-27461.46639214171,32.0
-25162.151595622086,32.0
-20195.935649851683,44.0
-26727.328807477068,34.0
-32705.13068674945,47.0
-33386.090724508475,32.0
-16720.689479139884,42.0
-21960.371052876842,30.0
-17532.941652860005,35.0
