sal_avg_lc2vs0_iate,reg_pro
-21364.054902770997,34.78150641425992
-21955.069615738226,25.46180534860576
-27557.185066960483,25.91532590252785
-28729.39909233735,33.465850046515826
-19361.135644009864,23.89434844644075
-32020.018217384135,20.98878429639096
-23840.055069581882,23.84441056974409
-20989.6723995314,30.221990924441656
-24357.04434394459,28.179167977526696
-26315.156063357783,38.30479248816428
-32904.38262366894,24.377349804657285
-28327.448307467395,34.24810373671474
-16741.062737124732,32.585451779770615
-34913.4243953576,39.689354456040704
-31324.465814273106,28.937925992166647
-24643.352065466468,27.20170607688317
-34167.82833060961,26.716134404846965
-26266.789805814446,35.30285648719705
-40553.43342052563,25.6381268714252
-39023.01614091758,27.66410460043495
-36567.2246080028,27.66410460043495
-23045.762129317056,28.179167977526696
-27610.43509671006,33.465850046515826
-25269.50389083322,25.46180534860576
-33901.52563773919,38.061462197476885
-35525.0903915421,30.93066410111383
-19869.85913209709,34.24810373671474
-43880.42596083478,36.895008747355305
-17493.64347227204,29.98075197420983
-26581.108679632496,36.66915348581493
-22466.613510130293,38.59436571998607
-35441.21780563553,38.061462197476885
-32655.39258897854,29.0419683726385
-37242.50323138517,38.35574790404051
-38585.44062505931,21.445839558321627
-19131.326591545007,20.12142523431465
-43380.470754980095,20.12142523431465
-32880.425182940824,26.28022836679576
-40802.24674226691,33.9596994808174
-38771.48167544647,36.59621121258517
-34235.088681362235,30.93066410111383
-30164.551624088344,24.377349804657285
-37257.14820319899,20.12142523431465
-34096.64847562288,30.88527758713494
-28572.0951926436,35.46200090328086
-20031.704229482773,28.937925992166647
-17498.706842812084,23.89434844644075
-28519.303670002693,32.02921160100115
-40461.72755278963,25.9568290114522
-22179.27617083556,39.70178544635895
-24200.790358936098,30.09949130920913
-33315.88489321414,33.2979334027342
-20152.96896509908,34.87097908415335
-23593.033576900758,29.98075197420983
-28760.500778879345,27.11781509568906
-19935.489083635875,32.02921160100115
-33934.29700068016,38.59436571998607
-23567.84862945768,27.682115880587865
-23697.814544547287,24.82275449516596
-24488.300297774043,24.82275449516596
-20015.435117656016,36.66915348581493
-23286.965548322052,27.66410460043495
-32805.474930274606,25.6381268714252
-31607.855194685333,33.2979334027342
-34124.52126043066,30.019946390682776
-23723.76176099517,37.21455824969987
-23422.412450932483,38.59436571998607
-25040.277629889293,30.93066410111383
-33284.63070269166,25.91532590252785
-20922.173926357038,37.79198604260468
-37974.99419453096,25.46180534860576
-22996.786836439438,38.77222685532345
-25194.309862873713,25.975826758331387
-26495.608471545682,37.21455824969987
-18967.243459742316,36.59621121258517
-32906.52791241366,37.01842441720488
-15595.923276975822,24.75709700399736
-26006.708949388456,25.46180534860576
-19949.88646185769,36.021807982956105
-24149.701223659205,25.442805384741487
-28827.057227093566,20.146641489655405
-37558.16132703054,38.061462197476885
-23615.794395418707,36.36929448528463
-22903.99275995343,38.061462197476885
-23971.320613109874,36.18644355251131
-34951.024234676224,32.03486507724899
-24856.34655788912,24.48031723822925
-30712.495340904294,23.634277318491872
-22083.47178430489,38.061462197476885
-16280.555911134583,25.6381268714252
-38690.19302361862,39.63041727705111
-24820.84939391016,30.09949130920913
-22265.50085643446,36.021807982956105
-39643.53726013872,37.424879126959546
-32386.712739364208,34.0840234334754
-18149.421134896445,35.43969589984596
-34614.620138708335,25.91532590252785
-22935.569703250032,24.377349804657285
-31917.765575666468,23.634277318491872
-17131.56329754962,35.48794104479353
-36592.81123959896,34.59482682258063
-17667.16735614381,26.55757221818568
-27048.647871332207,26.28022836679576
-28336.851488953493,27.11781509568906
-24592.20760826658,20.12142523431465
-19188.704671069718,26.55757221818568
-25142.454828780526,34.59482682258063
-21452.20174168603,39.63041727705111
-15914.02089672784,25.9568290114522
-27092.73638242851,27.11781509568906
-36393.784425947335,20.146641489655405
-34847.00440868997,25.91532590252785
-26545.55701991854,32.03486507724899
-23739.77530190979,20.146641489655405
-22342.753090209582,30.93066410111383
-21275.32834713556,24.75709700399736
-17776.011586303943,27.682115880587865
-32699.23994713073,39.63041727705111
-25787.331841825657,34.0840234334754
-21089.134052159174,27.66410460043495
-36801.13288991453,27.20170607688317
-35213.37167934694,39.70178544635895
-33118.46824460873,23.84441056974409
-29700.44781894699,39.53053733424087
-26215.04794754248,25.6381268714252
-31888.81380557554,35.43969589984596
-25475.709768191155,37.424879126959546
-24141.145470035863,33.465850046515826
-35775.20049015316,20.98878429639096
-18902.99382113651,24.82275449516596
-16498.136481589532,20.63169958684676
-31760.081319548146,30.93066410111383
-24126.41647285673,24.75709700399736
-25498.990501211236,34.24810373671474
-21843.888044807143,27.682115880587865
-27028.79672183872,25.6381268714252
-19560.943119344756,20.146641489655405
-25950.31117585249,26.111065750636296
-24903.76837979076,34.084023433475394
-40442.09411025612,32.03486507724899
-31096.718638447004,24.82275449516596
-33587.2382435644,34.24810373671474
-18177.856802325783,20.12142523431465
-23490.068973538328,35.43969589984596
-26609.487556364526,32.14515376327497
-35306.99695054395,30.221990924441656
-38560.36890862882,25.975826758331387
-25321.207258201546,28.937925992166647
-23043.52428684503,34.0840234334754
-18908.34259162932,32.02921160100115
-35490.4424064608,30.93066410111383
-37977.53488233022,38.30479248816428
-24447.743496203802,32.03486507724899
-23505.049209230132,24.043591501893573
-28725.56654503194,27.20170607688317
-36703.234259337114,31.436060620423927
-36384.350482469665,37.01842441720488
-25417.081983871292,30.221990924441656
-18544.258397917438,35.30285648719705
-24935.78975201024,36.18644355251131
-19358.182194575453,33.9596994808174
-16426.5108327767,24.48031723822925
-25996.72833180337,21.445839558321627
-36927.85309459378,38.061462197476885
-30611.639949824807,38.59436571998607
-25568.945587020487,39.53053733424087
-34975.042144173014,39.53053733424087
-18758.109270040353,26.111065750636296
-43304.84816584768,20.12142523431465
-36733.58645941966,34.59482682258063
-39748.17998963261,30.93066410111383
-30517.587392638077,31.436060620423927
-26544.745542719666,27.66410460043495
-18989.96522582911,30.09949130920913
-24818.528811764227,24.75709700399736
-22585.015880196923,38.14609730811835
-31550.863171574838,39.689354456040704
-17951.441319244936,35.48794104479353
-34144.85211126547,34.0840234334754
-27017.131212758766,29.199819087564737
-17043.06104528744,24.043591501893573
-34028.115807072536,29.0419683726385
-29824.88655264509,35.30285648719705
-21235.875460348274,22.876594638877435
-22176.50218317831,38.296041677123725
-15904.44685903991,25.6381268714252
-22958.1278420955,33.190710519682085
-18733.464046383644,39.689354456040704
-32207.338668108026,34.24810373671474
-36009.74527077329,32.14515376327497
-31639.333201395566,37.01842441720488
-25169.201853262286,29.199819087564737
-17778.667904258196,30.518765731198098
-25022.1984939733,29.199819087564737
-32416.170940516007,35.46200090328086
-29447.473777423453,28.179167977526696
-23264.264798890188,25.91532590252785
-35071.65277572241,29.199819087564737
-26695.41692793921,30.518765731198098
-38356.62936951933,34.78150641425992
-25771.744349390792,35.43969589984596
-18148.49067014993,28.60821615898056
-22333.40851996324,25.91532590252785
-23878.402465292398,28.179167977526696
-36709.10323187383,36.021807982956105
-19294.667248390626,37.31673442662566
-18540.288144167207,33.9596994808174
-27078.28149381694,36.66915348581493
-24037.370747840996,28.179167977526696
-30892.279915720494,20.12142523431465
-20574.302909015118,23.84441056974409
-25201.827761626508,39.63041727705111
-27192.524957671863,36.895008747355305
-23949.49444181974,34.59482682258063
-35599.96907882358,20.146641489655405
-31764.019001848894,22.876594638877435
-29621.59405036147,29.199819087564737
-23284.37576883393,34.78150641425992
-31843.55922078922,36.3573875871551
-30769.202166434865,22.876594638877435
-32399.530318657944,33.2979334027342
-18372.518807606146,27.682115880587865
-33599.303275693834,37.31673442662566
-21705.979241546498,20.63169958684676
-34867.05946818067,20.98878429639096
-30283.455860642203,33.465850046515826
-43261.47993795763,38.59436571998607
-27860.107649001126,36.66915348581493
-25197.338633762043,30.93066410111383
-22823.397315127004,37.424879126959546
-17606.14266256686,38.14609730811835
-22109.89856912088,24.043591501893573
-17764.925590821797,32.03486507724899
-20662.413122158636,36.66915348581493
-23438.19845436619,30.221990924441656
-22656.497988405,32.585451779770615
-38704.82620848698,32.02921160100115
-25440.857558524986,24.75709700399736
-21118.264241824643,38.77222685532345
-29144.521505761128,25.975826758331387
-18262.089882403656,24.75709700399736
-35929.86243840441,27.20170607688317
-30066.967270666275,26.716134404846965
-23401.004957723293,26.55757221818568
-18497.271669617312,30.93066410111383
-28273.462207719225,38.296041677123725
-18162.63671732119,39.53053733424087
-40117.49429852633,26.111065750636296
-18328.48944784974,38.35574790404051
-32820.65764115314,34.24810373671474
-16398.487351958804,28.937925992166647
-30742.770082801864,36.66915348581493
-25389.62277019666,37.12391018969001
-25223.664968641486,33.2979334027342
-31947.951263903073,30.221990924441656
-33669.34742476268,23.89434844644075
-34779.40833901758,20.146641489655405
-36526.891716926286,34.78150641425992
-23569.855811048485,38.061462197476885
-32123.124701590936,27.23029492891736
-18103.84014331036,23.84441056974409
-23648.603685584785,20.63169958684676
-24458.11718485281,30.518765731198098
-33883.288565926196,38.14609730811835
-25956.281980164025,36.021807982956105
-37302.68016504716,38.59436571998607
-36028.47024729698,30.93066410111383
-24752.942845504786,33.190710519682085
-31033.34019263919,36.66915348581493
-29808.2541328202,37.424879126959546
-28716.04380670385,37.21455824969987
-24326.23160844118,26.111065750636296
-21559.821383999988,24.75709700399736
-19811.120732761374,36.59621121258517
-21842.824536444463,26.111065750636296
-30265.279178650213,38.296041677123725
-17453.431705767114,27.682115880587865
-34297.64668766115,20.63169958684676
-31646.851013432133,38.35574790404051
-18047.825642867745,25.442805384741487
-33928.35126815824,24.377349804657285
-32050.04782682535,37.21455824969987
-16881.198409055818,29.199819087564737
-25564.53993316963,24.48031723822925
-32103.57112873507,21.445839558321627
-19771.105017235852,21.445839558321627
-31023.949571477606,23.634277318491872
-36319.775518985305,24.82275449516596
-26091.057142215388,37.424879126959546
-21297.597166191747,30.09949130920913
-15210.303348372343,25.9568290114522
-18887.030462180817,36.3573875871551
-24453.81325365517,23.634277318491872
-35355.364274906846,36.18644355251131
-35893.16871320657,38.59436571998607
-18448.4610925473,28.937925992166647
-39920.83146312573,24.75709700399736
-31762.64901740518,24.48031723822925
-40237.427159379404,35.46200090328086
-28791.991657652354,35.43969589984596
-19867.887504621536,37.12391018969001
-16235.121550184478,34.0840234334754
-26600.585219057444,24.377349804657285
-27953.3255848946,25.46180534860576
-28412.7540629255,33.2979334027342
-28764.49535817086,25.91532590252785
-21927.516707522012,29.199819087564737
-41801.46670909636,25.91532590252785
-23210.396232604202,37.01842441720488
-40637.80080053438,27.11781509568906
-16582.71175171681,27.682115880587865
-36630.63956780231,23.634277318491872
-33737.72842194168,39.63041727705111
-22670.476754652384,33.190710519682085
-21938.560832725587,25.46180534860576
-37491.35176389892,35.47153369004087
-29097.833312872783,27.23029492891736
-27860.917510454205,25.6381268714252
-21741.354289219074,33.2979334027342
-29283.351689942,33.190710519682085
-22706.62403303678,33.9596994808174
-37572.44457116662,33.2979334027342
-17337.88764496691,24.75709700399736
-35856.559737086776,32.585451779770615
-18824.357001006076,34.78150641425992
-23339.852071908568,37.12391018969001
-27171.45307069756,20.98878429639096
-19718.277027234475,34.78150641425992
-38525.3838910746,26.55757221818568
-26838.314168458914,30.88527758713494
-38025.29118321724,24.377349804657285
-30138.618929891796,20.12142523431465
-28107.04264644006,31.436060620423927
-22129.658228851356,34.59482682258063
-40687.0519198197,21.445839558321627
-34448.39482182628,38.14609730811835
-36228.346960952156,33.190710519682085
-18738.77369296232,30.88527758713494
-33920.21633211932,37.12391018969001
-36355.85285330193,20.98878429639096
-42139.58857569232,20.63169958684676
-36634.44939577872,26.111065750636296
-19178.5161998645,27.20170607688317
-20835.16500383385,39.70178544635895
-25276.482413051563,20.12142523431465
-28074.689011683527,20.12142523431465
-22184.65401576698,28.937925992166647
-23892.661422286248,25.6381268714252
-16380.01318311582,34.59482682258063
-25547.992544528737,24.043591501893573
-27252.484112525923,25.9568290114522
-37889.389535188326,36.66915348581493
-35716.79744647028,24.043591501893573
-35114.583168742334,34.87097908415335
-23280.69839989029,25.9568290114522
-21167.663750695538,22.876594638877435
-31302.6295527529,32.585451779770615
-32379.960438166298,25.975826758331387
-28277.031637831664,33.2979334027342
-42595.24857305233,25.9568290114522
-41795.25858835492,37.424879126959546
-19686.442055584786,24.043591501893573
-20667.644634644777,39.63041727705111
-36758.620643141636,39.53053733424087
-23367.75337150502,26.111065750636296
-24303.407789295263,20.12142523431465
-30060.407216552252,24.377349804657285
-18033.40622442037,34.78150641425992
-24372.581203406255,37.31673442662566
-27716.065619779598,28.179167977526696
-36681.55689817557,29.98075197420983
-17947.691747996905,23.634277318491872
-25189.012253804634,24.82275449516596
-27441.955733462823,27.682115880587865
-17987.84599819153,28.179167977526696
-24575.44916571594,30.88527758713494
-23168.856228127763,34.59482682258063
-27426.54598137942,26.111065750636296
-42729.10941167856,28.60821615898056
-20834.797746375203,35.48794104479353
-29629.381814699584,32.585451779770615
-35828.95791833682,25.975826758331387
-23164.77912840045,25.91532590252785
-19607.980259171647,35.48794104479353
-37268.40171723941,33.465850046515826
-18945.176872014457,36.59621121258517
-23822.061882428516,29.98075197420983
-22864.949915124038,30.09949130920913
-22351.140707802835,28.60821615898056
-39382.720539419744,30.221990924441656
-29647.253913779474,29.199819087564737
-39694.57353046854,20.12142523431465
-32639.44135666156,32.02921160100115
-29518.55554672575,32.02921160100115
-34114.85840298449,35.48794104479353
-27114.675540774573,34.78150641425992
-18762.12308172781,28.60821615898056
-35686.599306343596,36.36929448528463
-38244.756421001424,37.01842441720488
-27312.9622371301,23.84441056974409
-19437.455144827858,33.465850046515826
-19952.648654967496,32.02921160100115
-25460.697350802147,23.89434844644075
-36335.383883937044,39.689354456040704
-41064.180554860126,28.179167977526696
-17662.069466417917,29.0419683726385
-25107.728887324403,25.975826758331387
-27421.785716022143,24.48031723822925
-30528.681694376588,29.199819087564737
-25373.791292887166,38.296041677123725
-17134.79829172809,20.98878429639096
-34517.03950860063,26.111065750636296
-20723.23943486749,20.12142523431465
-25089.329178263255,27.66410460043495
-41308.9945578424,22.876594638877435
-24781.3625360149,20.98878429639096
-30333.001611000866,36.3573875871551
-32317.966988884364,37.31673442662566
-34090.83812517508,38.30479248816428
-22582.823878146257,39.53053733424087
-24908.361315245656,34.78150641425992
-22789.422365551192,32.585451779770615
-37160.65731205657,37.79198604260468
-28228.080722564308,23.634277318491872
-28636.07800674237,39.63041727705111
-28510.870999833685,39.16550782865332
-35612.60998644424,28.60821615898056
-29328.7021233806,25.6381268714252
-26374.500523810013,35.48794104479353
-36396.346831081864,20.98878429639096
-24622.34288408547,38.59436571998607
-36170.721493862395,24.48031723822925
-34827.39192052431,32.03486507724899
-35634.668522159634,20.63169958684676
-33462.92826981176,37.12391018969001
-39887.26318231351,37.21455824969987
-19381.604100957626,23.634277318491872
-30664.349784826903,27.66410460043495
-22698.47993431998,36.66915348581493
-25856.52819689595,33.2979334027342
-17538.840411361278,38.061462197476885
-27127.641768237278,34.78150641425992
-19701.243675240734,34.0840234334754
-21335.11962877374,33.2979334027342
-26252.3669442018,32.02921160100115
-32789.30213101095,20.63169958684676
-23184.918887403823,34.87097908415335
-26541.68701195845,23.634277318491872
-23800.5487441215,37.01842441720488
-19840.55615350826,36.59621121258517
-30347.570404977017,26.28022836679576
-20548.290301788868,25.91532590252785
-18189.19287436378,27.20170607688317
-17729.715417249918,23.84441056974409
-30268.365178554333,36.18644355251131
-20224.08319720581,21.445839558321627
-31822.7704198266,24.377349804657285
-28915.08785761233,25.975826758331387
-37658.84680168716,25.46180534860576
-30634.99753672995,30.88527758713494
-24379.265367022475,37.79198604260468
-26908.043939870957,37.424879126959546
-23382.901504242614,34.59482682258063
-29685.636727359237,26.55757221818568
-20628.292738122786,28.60821615898056
-16995.7870022433,38.061462197476885
-31887.67808899811,30.93066410111383
-39534.52156999067,20.12142523431465
-18065.81997733895,27.682115880587865
-37074.067851128835,23.89434844644075
-33119.33768817183,34.87097908415335
-16999.362413224302,28.179167977526696
-18271.672274050736,34.87097908415335
-29454.605780162266,37.21455824969987
-28344.72225964162,25.975826758331387
-31519.608106509306,34.24810373671474
-20572.502463311284,38.35574790404051
-40142.10340456237,27.66410460043495
-24151.224952621124,25.6381268714252
-37298.272142024274,35.48794104479353
-29622.767737689934,25.9568290114522
-23222.292368221006,38.59436571998607
-25518.186735651325,36.18644355251131
-32719.375219049234,34.0840234334754
-18916.093855526324,38.14609730811835
-19818.178758623926,37.12391018969001
-29834.721436869208,33.465850046515826
-32635.889001693242,35.46200090328086
-35878.62109782304,37.01842441720488
-18843.056712616628,26.716134404846965
-21203.00739066114,34.78150641425992
-39155.70630237989,27.23029492891736
-25817.27878243855,35.46200090328086
-30854.371974286456,30.221990924441656
-21710.629509675426,39.689354456040704
-33962.883403681815,31.436060620423927
-22797.544177348784,20.146641489655405
-28374.90544467837,38.30479248816428
-28199.2164794758,27.20170607688317
-18091.320620001174,35.43969589984596
-23926.819826806877,23.634277318491872
-31594.675915558844,39.70178544635895
-19598.57046447744,36.18644355251131
-31081.91475062297,32.14515376327497
-23007.437759835768,29.98075197420983
-36209.25396059962,35.43969589984596
-22260.15209542795,24.75709700399736
-20201.073469942155,26.111065750636296
-39526.38428312626,31.436060620423927
-32358.869900537014,35.43969589984596
-24038.980355560714,32.03486507724899
-30224.43996453983,25.91532590252785
-24636.930955693737,29.98075197420983
-27597.906014126544,38.30479248816428
-44546.564057694704,33.190710519682085
-23060.120902185216,38.296041677123725
-36908.0440136065,23.84441056974409
-24959.385748148452,25.442805384741487
-36064.01239576409,37.12391018969001
-26021.924159024817,34.59482682258063
-18747.445053431904,24.377349804657285
-24285.7783818664,38.061462197476885
-35843.2637338544,36.021807982956105
-22952.88532917671,35.48794104479353
-20719.602741329898,30.518765731198098
-41892.487956355006,26.111065750636296
-20018.521849845776,35.47153369004087
-25445.94222812366,34.24810373671474
-27640.32967536078,33.2979334027342
-20989.855352147944,32.03486507724899
-16315.67866792823,25.46180534860576
-31762.761720130886,27.23029492891736
-24821.93325267239,25.6381268714252
-21719.43408510835,31.436060620423927
-34611.91546403951,35.46200090328086
-34623.702984404255,37.424879126959546
-37039.01513384678,33.2979334027342
-40750.28870631155,25.9568290114522
-30116.418819170507,36.59621121258517
-25407.917067153678,34.24810373671474
-35206.47946258455,30.09949130920913
-18537.991406973084,23.84441056974409
-26231.93749268056,26.28022836679576
-18959.043698140827,33.2979334027342
-31115.808109150654,29.199819087564737
-36461.37183796498,34.24810373671474
-39771.01989367428,39.70178544635895
-31580.126265441806,29.0419683726385
-28863.16712920177,27.66410460043495
-25042.842825131615,39.689354456040704
-22131.0336165852,27.20170607688317
-23497.527289056205,31.436060620423927
-22027.245554147743,36.66915348581493
-29147.63056183878,21.445839558321627
-19949.83833324766,27.66410460043495
-21487.30484748011,20.146641489655405
-16691.2944257448,28.937925992166647
-26850.403565812827,38.59436571998607
-38741.5126856966,24.48031723822925
-36117.303444155856,34.78150641425992
-31176.367923337464,36.895008747355305
-36495.710693562156,36.021807982956105
-17270.385384370966,24.48031723822925
-16446.878968539128,27.11781509568906
-32467.637272159423,37.01842441720488
-19296.9750315253,34.24810373671474
-32179.105912789953,23.84441056974409
-32573.14434071765,38.59436571998607
-33651.073595996946,27.682115880587865
-23123.13584572587,28.60821615898056
-25662.91435749388,33.465850046515826
-39872.12766689854,21.445839558321627
-25056.5034852958,27.66410460043495
-36556.70452304551,38.061462197476885
-18109.347443698436,36.895008747355305
-25725.048802350648,26.28022836679576
-18666.900198182804,34.0840234334754
-21309.26569856132,36.021807982956105
-29157.773960583596,20.63169958684676
-35973.58653782534,29.98075197420983
-19636.92914000929,37.31673442662566
-23316.953401587256,38.14609730811835
-36479.145552160146,36.59621121258517
-33280.41386973279,37.424879126959546
-30969.441239797292,38.35574790404051
-42178.507553551244,32.02921160100115
-20728.132824674303,33.9596994808174
-30821.56174820439,37.79198604260468
-29518.539055986992,22.876594638877435
-31049.62343896227,35.43969589984596
-31039.793859730293,37.12391018969001
-25255.219612392793,24.48031723822925
-17578.7766506773,30.09949130920913
-27234.34561479508,27.20170607688317
-31801.635324798073,39.53053733424087
-40746.77130470479,29.0419683726385
-30013.497198654284,38.30479248816428
-19993.740878567056,28.937925992166647
-21206.161743182172,38.77222685532345
